"date","home_team","away_team","home_goals","away_goals","neutral"
"2009-05-29 14:00:00","China","Germany",1,1,0
"2009-05-29 20:30:00","Wales","Estonia",1,0,0
"2009-05-29 21:00:00","Ireland","Nigeria",1,1,0
"2009-05-30 17:30:00","Oman","Egypt",0,1,0
"2009-05-30 19:00:00","Cyprus","Canada",0,1,0
"2009-05-31 01:00:00","El Salvador","Jamaica",0,0,0
"2009-05-31 12:00:00","Ghana","Uganda",2,1,0
"2009-05-31 12:20:00","Japan","Belgium",4,0,0
"2009-05-31 16:00:00","Malawi","Rwanda",2,0,0
"2009-05-31 18:00:00","Qatar","Iraq",1,0,0
"2009-05-31 19:30:00","Kuwait","Vietnam",0,1,0
"2009-06-01 13:35:00","China","Iran",1,0,0
"2009-06-01 16:05:00","Uzbekistan","Bosnia-Herzegovina",0,0,0
"2009-06-02 17:30:00","Oman","Korea Republic",0,0,0
"2009-06-02 19:00:00","Turkey","Azerbaijan",2,0,0
"2009-06-02 20:00:00","United Arab Emirates","Germany",2,7,0
"2009-06-02 21:00:00","France","Nigeria",0,1,0
"2009-06-03 15:00:00","Tanzania","New Zealand",2,1,0
"2009-06-03 18:00:00","Bahrain","Jordan",4,0,0
"2009-06-04 04:00:00","Costa Rica","United States",3,1,0
"2009-06-04 12:05:00","China","Saudi Arabia",1,4,0
"2009-06-05 17:20:00","Czech Republic","Malta",1,0,0
"2009-06-05 19:00:00","Syria","Sierra Leone",6,0,0
"2009-06-05 21:00:00","France","Turkey",1,0,0
"2009-06-06 15:00:00","South Africa","Poland",1,0,0
"2009-06-06 15:30:00","Botswana","New Zealand",0,0,0
"2009-06-06 16:00:00","Namibia","Congo DR",4,0,0
"2009-06-06 18:00:00","Georgia","Moldova",1,2,0
"2009-06-06 18:00:00","Estonia","Equatorial Guinea",3,0,0
"2009-06-06 20:50:00","Italy","Northern Ireland",3,0,0
"2009-06-06 21:00:00","Uruguay","Brazil",0,4,0
"2009-06-06 22:50:00","Bolivia","Venezuela",0,1,0
"2009-06-06 23:00:00","Argentina","Colombia",1,0,0
"2009-06-07 00:05:00","Trinidad and Tobago","Costa Rica",2,3,0
"2009-06-07 00:50:00","Paraguay","Chile",0,2,0
"2009-06-07 02:30:00","United States","Honduras",2,1,0
"2009-06-07 03:00:00","El Salvador","Mexico",2,1,0
"2009-06-07 17:10:00","Benin","Sudan",1,0,0
"2009-06-07 21:00:00","Mali","Ghana",0,2,0
"2009-06-07 22:30:00","Peru","Ecuador",1,2,0
"2009-06-08 03:00:00","Jamaica","Panama",3,2,0
"2009-06-09 17:00:00","Bosnia-Herzegovina","Oman",2,1,0
"2009-06-09 17:15:00","Iraq","Poland",1,1,0
"2009-06-09 18:00:00","Azerbaijan","Spain",0,6,0
"2009-06-10 18:00:00","Belarus","Moldova",2,2,0
"2009-06-10 19:00:00","Albania","Georgia",1,1,0
"2009-06-10 19:00:00","Ukraine","Kazakhstan",2,1,0
"2009-06-10 20:30:00","Estonia","Portugal",0,0,0
"2009-06-10 20:50:00","Italy","New Zealand",4,3,0
"2009-06-10 23:00:00","Ecuador","Argentina",2,0,0
"2009-06-11 01:00:00","Colombia","Peru",1,0,0
"2009-06-11 02:50:00","Brazil","Paraguay",2,1,0
"2009-06-11 03:00:00","Venezuela","Uruguay",2,2,0
"2009-06-11 03:00:00","Chile","Bolivia",4,0,0
"2009-06-11 03:30:00","Honduras","El Salvador",1,0,0
"2009-06-11 03:30:00","Mexico","Trinidad and Tobago",2,1,0
"2009-06-13 19:00:00","Côte dIvoire","Cameroon",2,1,0
"2009-06-14 18:00:00","Angola","Guinea",0,0,0
"2009-06-19 23:00:00","Haiti","Panama",1,1,0
"2009-06-20 19:30:00","Sudan","Ghana",0,2,0
"2009-06-21 20:30:00","Italy","Brazil",0,3,0
"2009-06-21 21:00:00","Mali","Benin",3,1,0
"2009-06-25 01:30:00","Mexico","Venezuela",4,0,0
"2009-06-28 04:00:00","Costa Rica","Venezuela",1,0,0
"2009-06-28 23:45:00","Panama","Honduras",0,2,0
"2009-06-29 02:00:00","Mexico","Guatemala",0,0,0
"2009-06-30 22:00:00","Guatemala","Canada",0,3,0
"2009-07-04 02:00:00","Canada","Jamaica",1,0,0
"2009-07-04 04:00:00","Costa Rica","El Salvador",1,2,0
"2009-07-05 01:00:00","Honduras","Haiti",1,0,0
"2009-07-05 03:00:00","Grenada","United States",0,4,0
"2009-07-05 23:00:00","Panama","Guadeloupe",1,2,0
"2009-07-06 12:00:00","Malawi","Swaziland",3,1,0
"2009-07-08 01:00:00","Jamaica","Costa Rica",0,1,0
"2009-07-08 03:00:00","El Salvador","Canada",0,1,0
"2009-07-09 01:00:00","Haiti","Grenada",2,0,0
"2009-07-09 03:00:00","United States","Honduras",2,0,0
"2009-07-10 04:00:00","Mexico","Panama",1,1,0
"2009-07-10 18:30:00","Iraq","Palestine",3,0,0
"2009-07-11 01:00:00","Costa Rica","Canada",2,2,0
"2009-07-11 03:00:00","El Salvador","Jamaica",0,1,0
"2009-07-12 01:00:00","United States","Haiti",2,2,0
"2009-07-12 03:00:00","Honduras","Grenada",4,0,0
"2009-07-12 14:45:00","Malaysia","Zimbabwe",4,0,0
"2009-07-13 01:00:00","St. Kitts and Nevis","Trinidad and Tobago",2,3,0
"2009-07-13 01:00:00","Mexico","Guadeloupe",2,0,0
"2009-07-13 18:30:00","Iraq","Palestine",4,0,0
"2009-07-18 13:00:00","Thailand","Pakistan",4,0,0
"2009-07-18 14:00:00","China","Palestine",3,1,0
"2009-07-18 23:00:00","Canada","Honduras",0,1,0
"2009-07-19 02:00:00","United States","Panama",1,1,0
"2009-07-19 22:00:00","Guadeloupe","Costa Rica",1,5,0
"2009-07-20 01:00:00","Mexico","Haiti",4,0,0
"2009-07-24 01:00:00","Honduras","United States",0,2,0
"2009-07-24 04:00:00","Costa Rica","Mexico",1,1,0
"2009-07-25 13:35:00","China","Kyrgyzstan",3,0,0
"2009-07-26 21:00:00","United States","Mexico",0,5,0
"2009-07-29 12:00:00","Costa Rica","Venezuela",1,0,0
"2009-08-08 04:00:00","Colombia","El Salvador",2,1,1
"2009-08-12 13:00:00","Korea Republic","Paraguay",1,0,0
"2009-08-12 13:00:00","Rwanda","Tanzania",1,2,0
"2009-08-12 13:00:00","Mozambique","Swaziland",1,0,0
"2009-08-12 13:30:00","Singapore","China",1,1,0
"2009-08-12 17:00:00","Armenia","Moldova",1,4,0
"2009-08-12 17:05:00","Russia","Argentina",2,3,0
"2009-08-12 17:20:00","Czech Republic","Belgium",3,1,0
"2009-08-12 18:00:00","Oman","Saudi Arabia",2,1,0
"2009-08-12 19:00:00","South Africa","Serbia",1,3,0
"2009-08-12 19:00:00","Albania","Cyprus",6,1,0
"2009-08-12 19:00:00","Mali","Burkina Faso",3,0,0
"2009-08-12 19:15:00","Estonia","Brazil",0,1,0
"2009-08-12 20:00:00","Sweden","Finland",1,0,0
"2009-08-12 20:00:00","Congo DR","Senegal",1,2,0
"2009-08-12 20:00:00","Ukraine","Turkey",0,3,0
"2009-08-12 20:00:00","Hungary","Romania",0,1,0
"2009-08-12 20:00:00","Togo","Angola",0,2,0
"2009-08-12 20:00:00","Malta","Georgia",2,0,0
"2009-08-12 20:00:00","Luxembourg","Lithuania",0,1,0
"2009-08-12 20:10:00","Tunisia","Côte dIvoire",0,0,0
"2009-08-12 20:20:00","Denmark","Chile",1,2,0
"2009-08-12 20:20:00","Egypt","Guinea",3,3,0
"2009-08-12 20:30:00","Ireland","Australia",0,3,0
"2009-08-12 20:30:00","Liechtenstein","Portugal",0,3,0
"2009-08-12 20:30:00","Poland","Greece",2,0,0
"2009-08-12 20:30:00","Austria","Cameroon",0,2,0
"2009-08-12 20:45:00","Netherlands","England",2,2,0
"2009-08-12 20:45:00","Switzerland","Italy",0,0,0
"2009-08-12 20:45:00","Northern Ireland","Israel",1,1,0
"2009-08-12 20:45:00","Ghana","Zambia",4,1,0
"2009-08-12 21:00:00","Iceland","Slovakia",1,1,0
"2009-08-12 21:30:00","Algeria","Uruguay",1,0,0
"2009-08-12 21:30:00","Macedonia FYR","Spain",2,3,0
"2009-08-12 22:00:00","Mexico","United States",2,1,0
"2009-08-13 01:30:00","Trinidad and Tobago","El Salvador",1,0,0
"2009-08-13 03:30:00","Honduras","Costa Rica",4,0,0
"2009-08-15 11:30:00","Malaysia","China",0,0,0
"2009-08-19 15:00:00","India","Lebanon",0,1,0
"2009-08-26 13:00:00","Bahrain","Kenya",2,1,0
"2009-08-30 21:30:00","Saudi Arabia","Malaysia",2,1,0
"2009-09-04 20:30:00","Malta","Cape Verde Islands",0,2,0
"2009-09-05 13:00:00","Korea Republic","Australia",3,1,0
"2009-09-05 13:00:00","Namibia","Swaziland",1,1,0
"2009-09-05 14:00:00","Netherlands","Japan",3,0,0
"2009-09-05 16:00:00","Angola","Senegal",1,1,0
"2009-09-05 18:30:00","England","Slovenia",2,1,0
"2009-09-05 20:30:00","Jordan","Malaysia",0,0,0
"2009-09-05 20:45:00","Germany","South Africa",2,0,0
"2009-09-05 22:30:00","Peru","Uruguay",1,0,0
"2009-09-05 22:30:00","Colombia","Ecuador",2,0,0
"2009-09-06 00:30:00","Paraguay","Bolivia",1,0,0
"2009-09-06 02:10:00","United States","El Salvador",2,1,0
"2009-09-06 03:00:00","Honduras","Trinidad and Tobago",4,1,0
"2009-09-06 03:30:00","Chile","Venezuela",2,2,0
"2009-09-06 04:00:00","Costa Rica","Mexico",0,3,0
"2009-09-08 20:30:00","Ireland","South Africa",1,0,0
"2009-09-09 12:00:00","Japan","Ghana",4,3,0
"2009-09-09 13:35:00","China","Senegal",0,0,0
"2009-09-09 21:00:00","Qatar","Oman",1,1,0
"2009-09-09 21:00:00","Bolivia","Ecuador",1,3,0
"2009-09-09 21:30:00","Iceland","Georgia",3,1,0
"2009-09-09 22:30:00","Angola","Cape Verde Islands",1,1,0
"2009-09-09 23:00:00","Uruguay","Colombia",3,1,0
"2009-09-10 01:00:00","Paraguay","Argentina",1,0,0
"2009-09-10 01:10:00","Trinidad and Tobago","United States",0,1,0
"2009-09-10 03:00:00","Mexico","Honduras",1,0,0
"2009-09-10 03:00:00","El Salvador","Costa Rica",1,0,0
"2009-09-10 03:00:00","Venezuela","Peru",3,1,0
"2009-09-30 13:30:00","China","Botswana",4,1,0
"2009-10-01 02:00:00","Argentina","Ghana",2,0,0
"2009-10-01 03:30:00","Mexico","Colombia",1,2,1
"2009-10-08 17:30:00","Croatia","Qatar",3,2,0
"2009-10-10 10:30:00","Australia","Netherlands",0,0,0
"2009-10-10 12:20:00","Japan","Scotland",2,0,0
"2009-10-10 16:00:00","Norway","South Africa",1,0,0
"2009-10-10 21:30:00","Angola","Malta",2,1,0
"2009-10-11 00:00:00","Ecuador","Uruguay",1,2,0
"2009-10-11 00:00:00","Venezuela","Paraguay",1,2,0
"2009-10-11 00:00:00","Colombia","Chile",2,4,0
"2009-10-11 00:00:00","Mexico","El Salvador",4,1,0
"2009-10-11 00:00:00","Argentina","Peru",2,1,0
"2009-10-11 04:00:00","Honduras","United States",2,3,0
"2009-10-11 04:00:00","Costa Rica","Trinidad and Tobago",4,0,0
"2009-10-11 14:00:00","Macedonia FYR","Qatar",2,1,0
"2009-10-13 20:10:00","Iceland","South Africa",1,0,0
"2009-10-14 12:30:00","Japan","Togo",5,0,0
"2009-10-14 13:00:00","Korea Republic","Senegal",2,0,0
"2009-10-14 18:00:00","Qatar","Congo DR",2,2,0
"2009-10-14 19:05:00","Tunisia","Saudi Arabia",0,1,0
"2009-10-14 21:30:00","Angola","Cameroon",0,0,0
"2009-10-14 22:00:00","Peru","Bolivia",1,0,0
"2009-10-15 00:00:00","Uruguay","Argentina",0,1,0
"2009-10-15 00:00:00","Chile","Ecuador",1,0,0
"2009-10-15 02:00:00","Paraguay","Colombia",0,2,0
"2009-10-15 02:05:00","Trinidad and Tobago","Mexico",2,2,0
"2009-10-15 02:05:00","El Salvador","Honduras",0,1,0
"2009-10-15 02:05:00","United States","Costa Rica",2,2,0
"2009-10-20 12:00:00","Botswana","Swaziland",1,0,0
"2009-11-04 12:35:00","Singapore","Indonesia",3,1,0
"2009-11-05 02:30:00","Chile","Paraguay",2,1,0
"2009-11-05 16:00:00","Egypt","Tanzania",5,1,0
"2009-11-06 16:00:00","Bahrain","Togo",5,1,0
"2009-11-13 20:00:00","Paraguay","Qatar",0,2,0
"2009-11-14 13:00:00","Macedonia FYR","Canada",3,0,0
"2009-11-14 14:30:00","South Africa","Japan",0,0,0
"2009-11-14 15:00:00","Estonia","Albania",0,0,0
"2009-11-14 15:30:00","Saudi Arabia","Belarus",1,1,0
"2009-11-14 16:00:00","Slovakia","United States",1,0,0
"2009-11-14 16:00:00","Wales","Scotland",3,0,0
"2009-11-14 17:00:00","Poland","Romania",0,1,0
"2009-11-14 17:30:00","Croatia","Liechtenstein",5,0,0
"2009-11-14 17:45:00","Switzerland","Norway",0,1,0
"2009-11-14 18:00:00","England","Brazil",0,1,0
"2009-11-14 18:30:00","Northern Ireland","Serbia",0,1,0
"2009-11-14 19:00:00","Luxembourg","Iceland",1,1,0
"2009-11-14 20:00:00","Denmark","Korea Republic",0,0,0
"2009-11-14 20:45:00","Spain","Argentina",2,1,0
"2009-11-14 20:45:00","Belgium","Hungary",3,0,0
"2009-11-14 20:50:00","Italy","Netherlands",0,0,0
"2009-11-15 00:30:00","Honduras","Latvia",2,1,0
"2009-11-15 13:45:00","Iraq","Azerbaijan",1,0,0
"2009-11-15 16:30:00","United Arab Emirates","Czech Republic",0,0,0
"2009-11-17 15:30:00","Oman","Brazil",0,2,0
"2009-11-17 17:00:00","Slovakia","Chile",1,2,0
"2009-11-17 20:00:00","Belgium","Qatar",2,0,0
"2009-11-18 15:00:00","Palestine","Tunisia",0,3,0
"2009-11-18 15:30:00","Korea Republic","Serbia",0,1,0
"2009-11-18 16:00:00","Angola","Ghana",0,0,0
"2009-11-18 17:00:00","Poland","Canada",1,0,0
"2009-11-18 19:00:00","Malta","Bulgaria",1,4,0
"2009-11-18 20:30:00","Denmark","United States",3,1,0
"2009-11-18 20:45:00","Netherlands","Paraguay",0,0,0
"2009-11-18 20:45:00","Germany","Côte dIvoire",2,2,0
"2009-11-18 20:45:00","Austria","Spain",1,5,0
"2009-11-18 20:50:00","Italy","Sweden",1,0,0
"2009-11-21 13:00:00","Zambia","Korea DPR",4,1,0
"2009-11-26 13:45:00","Malaysia","Maldives",0,1,0
"2009-12-29 12:30:00","Thailand","Zimbabwe",3,0,0
"2009-12-30 12:30:00","China","Jordan",2,2,0
"2009-12-30 16:15:00","Qatar","Korea DPR",0,1,0
"2009-12-30 20:00:00","Angola","Estonia",0,1,0
"2009-12-31 11:30:00","Singapore","Oman",1,4,0
"2010-01-02 10:35:00","Zimbabwe","Syria",0,6,0
"2010-01-02 14:00:00","Qatar","Mali",0,0,0
"2010-01-02 14:15:00","Yemen","Tajikistan",0,1,0
"2010-01-02 16:15:00","Korea DPR","Iran",0,1,0
"2010-01-03 17:00:00","Angola","Gambia",1,1,0
"2010-01-04 17:00:00","Egypt","Mali",1,0,0
"2010-01-04 17:30:00","Tanzania","Côte dIvoire",0,1,0
"2010-01-05 18:30:00","Ghana","Malawi",0,0,0
"2010-01-06 14:00:00","Gabon","Mozambique",2,0,0
"2010-01-06 19:00:00","Benin","Libya",1,0,0
"2010-01-07 15:00:00","Rwanda","Côte dIvoire",0,2,0
"2010-01-09 14:00:00","Kenya","Cameroon",1,3,0
"2010-01-09 15:00:00","Tunisia","Gambia",1,2,0
"2010-01-09 15:30:00","Zambia","Korea Republic",4,2,0
"2010-01-10 20:00:00","Angola","Mali",4,4,0
"2010-01-11 14:45:00","Malawi","Algeria",3,0,0
"2010-01-11 17:00:00","Côte dIvoire","Burkina Faso",0,0,0
"2010-01-12 17:00:00","Egypt","Nigeria",3,1,0
"2010-01-12 19:30:00","Mozambique","Benin",2,2,0
"2010-01-13 17:00:00","Cameroon","Gabon",0,1,0
"2010-01-13 19:30:00","Zambia","Tunisia",1,1,0
"2010-01-14 17:00:00","Mali","Algeria",0,1,0
"2010-01-14 19:30:00","Angola","Malawi",2,0,0
"2010-01-15 00:00:00","Yemen","Kenya",3,1,0
"2010-01-15 19:30:00","Côte dIvoire","Ghana",3,1,0
"2010-01-16 11:00:00","Chinese Taipei","Philippines",0,0,0
"2010-01-16 17:00:00","Nigeria","Benin",1,0,0
"2010-01-16 19:30:00","Egypt","Mozambique",2,0,0
"2010-01-17 10:00:00","Denmark","Poland",3,1,0
"2010-01-17 12:30:00","Thailand","Singapore",1,0,0
"2010-01-17 17:00:00","Gabon","Tunisia",0,0,0
"2010-01-17 19:30:00","Cameroon","Zambia",3,2,0
"2010-01-18 15:30:00","Finland","Korea Republic",0,2,0
"2010-01-18 17:00:00","Angola","Algeria",0,0,0
"2010-01-18 17:00:00","Mali","Malawi",3,1,0
"2010-01-19 17:00:00","Burkina Faso","Ghana",0,1,0
"2010-01-20 10:00:00","Singapore","Denmark",1,5,0
"2010-01-20 12:30:00","Poland","Thailand",3,1,0
"2010-01-20 16:30:00","Oman","Sweden",0,1,0
"2010-01-20 17:00:00","Nigeria","Mozambique",3,0,0
"2010-01-20 17:00:00","Egypt","Benin",2,0,0
"2010-01-21 02:20:00","Chile","Panama",2,1,0
"2010-01-21 17:00:00","Cameroon","Tunisia",2,2,0
"2010-01-21 17:00:00","Gabon","Zambia",1,2,0
"2010-01-22 15:10:00","Latvia","Korea Republic",0,1,0
"2010-01-23 10:00:00","Poland","Singapore",6,1,0
"2010-01-23 12:45:00","Thailand","Denmark",0,3,0
"2010-01-23 14:00:00","Syria","Sweden",1,1,0
"2010-01-23 15:00:00","South Africa","Swaziland",6,2,0
"2010-01-24 03:00:00","United States","Honduras",1,3,0
"2010-01-24 17:00:00","Angola","Ghana",0,1,0
"2010-01-24 20:30:00","Côte dIvoire","Algeria",2,2,0
"2010-01-25 17:00:00","Egypt","Cameroon",1,1,0
"2010-01-25 20:30:00","Zambia","Nigeria",0,0,0
"2010-01-27 02:00:00","Argentina","Costa Rica",3,2,0
"2010-01-27 19:30:00","South Africa","Zimbabwe",3,0,0
"2010-01-28 17:00:00","Ghana","Nigeria",1,0,0
"2010-01-28 20:30:00","Algeria","Egypt",0,4,0
"2010-01-30 17:00:00","Nigeria","Algeria",1,0,0
"2010-01-31 17:00:00","Ghana","Egypt",0,1,0
"2010-02-01 00:00:00","Jamaica","Canada",1,0,0
"2010-02-02 11:10:00","Japan","Venezuela",0,0,0
"2010-02-11 02:30:00","Argentina","Jamaica",2,1,0
"2010-02-19 14:30:00","Kuwait","Syria",1,1,0
"2010-02-25 01:00:00","United States","El Salvador",2,1,0
"2010-02-25 05:00:00","Mexico","Bolivia",5,0,0
"2010-02-25 14:40:00","Kuwait","Bahrain",4,1,0
"2010-02-25 17:00:00","Jordan","Azerbaijan",0,2,0
"2010-03-02 21:05:00","Brazil","Ireland",2,0,0
"2010-03-03 14:00:00","Armenia","Belarus",1,3,0
"2010-03-03 14:00:00","Zimbabwe","Malawi",2,1,0
"2010-03-03 14:00:00","Mozambique","Botswana",0,1,0
"2010-03-03 14:30:00","Macedonia FYR","Montenegro",2,1,0
"2010-03-03 15:30:00","Côte dIvoire","Korea Republic",0,2,0
"2010-03-03 15:30:00","Tanzania","Uganda",2,3,0
"2010-03-03 16:00:00","Greece","Senegal",0,2,0
"2010-03-03 16:00:00","Georgia","Estonia",2,1,0
"2010-03-03 17:00:00","Nigeria","Congo DR",5,2,0
"2010-03-03 17:00:00","Angola","Latvia",1,1,0
"2010-03-03 17:00:00","Slovakia","Norway",0,1,0
"2010-03-03 17:00:00","Cyprus","Iceland",0,0,0
"2010-03-03 17:30:00","Bosnia-Herzegovina","Ghana",2,1,0
"2010-03-03 18:30:00","Moldova","Kazakhstan",1,0,0
"2010-03-03 19:00:00","Turkey","Honduras",2,0,0
"2010-03-03 19:00:00","Malta","Finland",1,2,0
"2010-03-03 19:15:00","Algeria","Serbia",0,3,0
"2010-03-03 19:30:00","South Africa","Namibia",1,1,0
"2010-03-03 19:30:00","Hungary","Russia",1,1,0
"2010-03-03 19:45:00","Romania","Israel",0,2,0
"2010-03-03 20:00:00","Luxembourg","Azerbaijan",1,2,0
"2010-03-03 20:15:00","Switzerland","Uruguay",1,3,0
"2010-03-03 20:30:00","Austria","Denmark",2,1,0
"2010-03-03 20:30:00","Poland","Bulgaria",2,0,0
"2010-03-03 20:45:00","Germany","Argentina",0,1,0
"2010-03-03 20:45:00","Netherlands","United States",2,1,0
"2010-03-03 20:45:00","Italy","Cameroon",0,0,0
"2010-03-03 20:45:00","Albania","Northern Ireland",1,0,0
"2010-03-03 20:45:00","Slovenia","Qatar",4,1,0
"2010-03-03 20:45:00","Belgium","Croatia",0,1,0
"2010-03-03 20:45:00","Wales","Sweden",0,1,0
"2010-03-03 21:00:00","France","Spain",0,2,0
"2010-03-03 21:00:00","England","Egypt",3,1,0
"2010-03-03 21:00:00","Scotland","Czech Republic",1,0,0
"2010-03-03 21:45:00","Portugal","China",2,0,0
"2010-03-04 01:00:00","Venezuela","Panama",1,2,0
"2010-03-04 05:00:00","Mexico","New Zealand",2,0,0
"2010-03-04 05:00:00","El Salvador","Guatemala",1,2,0
"2010-03-06 23:30:00","Venezuela","Korea DPR",2,1,0
"2010-03-18 04:00:00","Mexico","Korea DPR",2,1,0
"2010-03-21 13:00:00","Iceland","Faroe Islands",2,0,0
"2010-03-21 15:00:00","Namibia","Botswana",0,0,0
"2010-03-25 01:00:00","Mexico","Iceland",0,0,0
"2010-03-28 14:45:00","Yemen","Togo",1,1,0
"2010-03-31 14:45:00","Yemen","Togo",2,1,0
"2010-04-01 00:30:00","Paraguay","South Africa",1,1,0
"2010-04-01 03:10:00","Chile","Venezuela",0,0,0
"2010-04-03 12:00:00","St. Kitts and Nevis","Guadeloupe",3,0,0
"2010-04-07 12:20:00","Japan","Serbia",0,3,0
"2010-04-22 04:00:00","Honduras","Venezuela",0,1,0
"2010-04-22 18:00:00","South Africa","Korea DPR",0,0,1
"2010-04-28 20:30:00","South Africa","Jamaica",2,0,1
"2010-05-06 02:00:00","Argentina","Haiti",4,0,0
"2010-05-06 02:00:00","Argentina","Haiti",4,0,0
"2010-05-06 04:00:00","Chile","Trinidad and Tobago",2,0,0
"2010-05-06 04:00:00","Chile","Trinidad and Tobago",2,0,0
"2010-05-08 03:10:00","Mexico","Ecuador",0,0,0
"2010-05-08 03:10:00","Mexico","Ecuador",0,0,0
"2010-05-11 03:00:00","Mexico","Senegal",1,0,0
"2010-05-11 03:00:00","Mexico","Senegal",1,0,0
"2010-05-12 00:00:00","Yemen","Malawi",1,0,0
"2010-05-13 18:00:00","Germany","Malta",3,0,0
"2010-05-13 18:00:00","Germany","Malta",3,0,0
"2010-05-14 03:00:00","Mexico","Angola",1,0,0
"2010-05-14 03:00:00","Mexico","Angola",1,0,0
"2010-05-15 17:00:00","Paraguay","Korea DPR",1,0,0
"2010-05-15 17:00:00","Paraguay","Korea DPR",1,0,0
"2010-05-16 12:00:00","Korea Republic","Ecuador",2,0,0
"2010-05-16 12:00:00","Korea Republic","Ecuador",2,0,0
"2010-05-16 15:00:00","South Africa","Thailand",4,0,0
"2010-05-16 15:00:00","South Africa","Thailand",4,0,0
"2010-05-16 19:05:00","Mexico","Chile",1,0,0
"2010-05-16 19:05:00","Mexico","Chile",1,0,0
"2010-05-19 18:00:00","Gabon","Togo",3,0,0
"2010-05-19 20:30:00","Austria","Croatia",0,1,0
"2010-05-19 20:45:00","Belgium","Bulgaria",2,1,0
"2010-05-20 18:00:00","Yemen","Burkina Faso",2,2,0
"2010-05-21 18:00:00","Estonia","Finland",2,0,0
"2010-05-21 18:00:00","Estonia","Finland",2,0,0
"2010-05-21 19:00:00","Congo DR","Saudi Arabia",0,2,0
"2010-05-21 19:00:00","Congo DR","Saudi Arabia",0,2,0
"2010-05-22 18:30:00","Czech Republic","Turkey",1,2,0
"2010-05-22 18:30:00","Czech Republic","Turkey",1,2,0
"2010-05-23 19:00:00","Croatia","Wales",2,0,0
"2010-05-23 19:00:00","Croatia","Wales",2,0,0
"2010-05-24 11:30:00","Australia","New Zealand",2,1,0
"2010-05-24 12:20:00","Japan","Korea Republic",0,2,0
"2010-05-24 20:30:00","Portugal","Cape Verde Islands",0,0,0
"2010-05-24 20:30:00","Portugal","Cape Verde Islands",0,0,0
"2010-05-24 20:35:00","South Africa","Bulgaria",1,1,0
"2010-05-24 21:00:00","England","Mexico",3,1,0
"2010-05-24 21:35:00","Argentina","Canada",5,0,0
"2010-05-25 17:00:00","Armenia","Uzbekistan",3,1,0
"2010-05-25 18:00:00","Ukraine","Lithuania",4,0,0
"2010-05-25 18:00:00","Ukraine","Lithuania",4,0,0
"2010-05-25 18:30:00","Georgia","Cameroon",0,0,0
"2010-05-25 18:30:00","Georgia","Cameroon",0,0,0
"2010-05-25 19:00:00","Nigeria","Saudi Arabia",0,0,0
"2010-05-25 19:00:00","Nigeria","Saudi Arabia",0,0,0
"2010-05-25 20:00:00","Greece","Korea DPR",2,2,0
"2010-05-25 20:00:00","Greece","Korea DPR",2,2,0
"2010-05-25 20:15:00","Montenegro","Albania",0,1,0
"2010-05-25 20:45:00","Ireland","Paraguay",2,1,0
"2010-05-25 20:45:00","Ireland","Paraguay",2,1,0
"2010-05-26 02:00:00","United States","Czech Republic",2,4,0
"2010-05-26 02:00:00","United States","Czech Republic",2,4,0
"2010-05-26 18:30:00","Moldova","Azerbaijan",1,1,0
"2010-05-26 18:30:00","Moldova","Azerbaijan",1,1,0
"2010-05-26 19:30:00","Turkey","Northern Ireland",2,0,0
"2010-05-26 19:30:00","Turkey","Northern Ireland",2,0,0
"2010-05-26 20:00:00","Netherlands","Mexico",2,1,0
"2010-05-26 20:00:00","Netherlands","Mexico",2,1,0
"2010-05-26 20:30:00","Estonia","Croatia",0,0,0
"2010-05-26 20:30:00","Estonia","Croatia",0,0,0
"2010-05-26 21:00:00","France","Costa Rica",2,1,0
"2010-05-27 01:10:00","Chile","Zambia",3,0,0
"2010-05-27 01:10:00","Chile","Zambia",3,0,0
"2010-05-27 01:45:00","Uruguay","Israel",4,1,0
"2010-05-27 01:45:00","Uruguay","Israel",4,1,0
"2010-05-27 18:30:00","Belarus","Honduras",2,2,0
"2010-05-27 20:15:00","Denmark","Senegal",2,0,0
"2010-05-27 20:15:00","Denmark","Senegal",2,0,0
"2010-05-27 20:35:00","South Africa","Colombia",2,1,0
"2010-05-27 20:35:00","South Africa","Colombia",2,1,0
"2010-05-28 20:45:00","Ireland","Algeria",3,0,0
"2010-05-28 20:45:00","Ireland","Algeria",3,0,0
"2010-05-29 14:00:00","Slovakia","Cameroon",1,1,0
"2010-05-29 16:00:00","Norway","Montenegro",2,1,0
"2010-05-29 17:00:00","Poland","Finland",0,0,0
"2010-05-29 17:00:00","Moldova","United Arab Emirates",2,3,0
"2010-05-29 17:15:00","Serbia","New Zealand",0,1,0
"2010-05-29 18:00:00","Spain","Saudi Arabia",3,2,0
"2010-05-29 18:00:00","Iceland","Andorra",4,0,0
"2010-05-29 18:30:00","Azerbaijan","Macedonia FYR",1,3,0
"2010-05-29 19:00:00","Sweden","Bosnia-Herzegovina",4,2,0
"2010-05-29 19:30:00","Ukraine","Romania",3,2,0
"2010-05-29 20:00:00","Hungary","Germany",0,3,0
"2010-05-29 20:00:00","United States","Turkey",2,1,0
"2010-05-30 01:30:00","Venezuela","Canada",1,1,0
"2010-05-30 14:15:00","England","Japan",2,1,0
"2010-05-30 15:00:00","Belarus","Korea Republic",1,0,0
"2010-05-30 17:10:00","Paraguay","Côte dIvoire",2,2,0
"2010-05-30 17:30:00","Gambia","Mexico",1,5,0
